id,account_type,followers_count,screen_name,verified,account_age,average_tweets_per_day,average_tweets_liked_per_day
219416510,bot,77.0,brunismicelli,False,4352,0.8851102941176471,0.5413602941176471
225445834,human,1587502.0,camila_vallejo,True,4335,4.8415224913494805,2.616378316032295
2932344784,human,1111288.0,DarmianOfficial,True,2866,0.11270062805303559,0.018143754361479414
50595800,bot,463.0,dewiesumarga,False,4869,4.7030191004313,0.4933251180940645
856426471,human,474.0,MiaKPlatz,False,3675,0.7297959183673469,5.651700680272109
19924969,human,13410.0,VivienneTam,False,5012,0.7847166799680766,0.1556264964086193
2301364213,bot,10.0,semsemich1,False,3199,0.01031572366364489,0.07377305407939981
599001082,human,862550.0,abati1990,True,3794,39.15550869794412,0.07959936742224565
147589125,human,1569408.0,DiarioTalCual,False,4536,308.896164021164,0.3551587301587302
796252778066743296,bot,11.0,PunchDrunkRina,False,2175,1.3889655172413793,1.0073563218390804
778553286022533120,human,0.0,BurgerDarceytai,False,2224,0.289568345323741,0.14118705035971224
2196506641,human,3252.0,BuyskeJ,False,3265,0.9546707503828484,2.766615620214395
883951634,bot,1.0,sopitchayajangj,False,3660,0.006557377049180328,0.007103825136612022
2563770386,human,123.0,TheKingCowShow,False,3056,1.5284685863874345,1.4335732984293195
161482772,human,99089.0,atamerica,True,4499,14.967770615692377,0.5181151366970438
1602488347,human,653.0,pagenotpaiige,False,3385,1.1997045790251109,5.40384047267356
178260000,bot,4.0,kat8815,False,4454,0.09541984732824428,0.07229456668163449
614467617,human,463.0,bruciebreferee,False,3777,1.9584326184802754,0.22610537463595445
372508707,bot,273.0,gomzporn,False,4060,2.45935960591133,0.5645320197044335
3236431915,human,1265.0,BigMacFlashy,False,2699,0.12115598369766581,0.12004446091144869
113248312,human,2858.0,tethersound_,False,4638,1.4745579991375592,5.068348426045709
762841146,human,59.0,Bigo5_9,False,3720,0.5008064516129033,0.5252688172043011
315623483,human,125.0,LettuceGoddess,False,4152,1.5457610789980731,3.2459055876685934
2728659003,bot,62.0,paulallen1998,False,3008,0.9488031914893617,0.6998005319148937
20711495,human,3084.0,JAndersonEnergy,True,5002,3.231907237105158,1.1821271491403438
80480330,human,903377.0,sergeibaka,True,4765,1.6287513116474293,0.1473242392444911
1885079629,human,702.0,dayneprolly,False,3321,3.7895212285456186,6.333935561577838
99092563,human,1667723.0,gulsen,True,4687,1.1548965222957115,0.16343076594836783
6031442,bot,14.0,kohlenklau,False,5642,0.5090393477490252,0.3640552995391705
1711016023,human,4778.0,itskelseybutler,True,3343,1.0499551301226444,3.57852228537242
1976043619,human,1612.0,maddieenunn,False,3291,11.05773321178973,9.354603463992708
412354660,bot,1.0,DenitsaNikova,False,3997,0.002501876407305479,0.0017513134851138354
38537315,bot,926.0,Teddypinderass,False,4918,57.13908092720618,0.09536396909312729
216533096,human,705001.0,TG3II,True,4359,9.264969029593944,0.3239275063087864
849266279848562689,bot,1.0,HNoVJngL8In55El,False,2029,0.06998521439132578,0.008378511582060127
103024765,human,50852.0,erangadot,False,4672,3.8112157534246576,9.92722602739726
2530740348,bot,2.0,SharonPurtill,False,3071,0.03647020514490394,0.03191142950179095
736750345095942144,human,173.0,therealwisener,False,2339,4.268063274903805,1.4681487815305687
837344043021570049,bot,3496.0,MichaelGreens12,False,2062,32.84723569350145,42.863239573229876
784471315898109953,bot,73.0,ThrustfulMite,False,2208,0.11231884057971014,0.37726449275362317
806067753505460225,human,199.0,thegoodwytche,False,2148,4.6028864059590315,19.659683426443202
822532286138748930,human,103.0,luzagut_luza,False,2103,2.0123632905373277,8.364717070851166
107481236,human,3511.0,acruzlive,False,4658,3.96951481322456,0.32395878059252897
732736395891118083,bot,126.0,doorsateight,False,2350,2.6902127659574466,2.207659574468085
106170524,human,1281502.0,junior_cigano,True,4662,2.119047619047619,0.666023166023166
771923395961360389,bot,10.0,antonidakondra3,False,2242,0.5914362176628011,0.5914362176628011
90704023,human,279.0,RicoSanchoPico,False,4724,1.4447502116850126,0.6754868755292125
28838048,human,1239149.0,TomFletcher,True,4951,8.43183195314078,0.003635629165825086
38799543,human,825351.0,gretsfullido,False,4916,7.921277461350692,0.8734743694060212
